Username,post_type,content_id,day_of_week,hour_of_day,time_am_pm,video_duration,aspect_ratio,caption_text,caption_length,no_of_line_changes,hashtags_used,hashtag_count,all_mentions,mentions_count,audio_used,location,paid_partnership,likes_count,comments_count,post_context,formatted_posted_time_details,posted_date,engagement_like_comment,engagement_per_1000_followers
iamleanbeast_india,Reel,C8yTZdeyjuO,Saturday,9,09:50 AM,00:27,9:16,Fish tikka as dinner..,22,0,[],0,[],0,original,,,1166.0,27.0,,2024-06-29 09:50:57+05:30,2024-06-29,1193.0,2.47
iamleanbeast_india,Post,C8w7l0WSOXI,Friday,21,09:03 PM,,4:5,Happy birthday @iambhartichoudhary,34,0,[],0,['@iambhartichoudhary'],1,,,,2379.0,25.0,,2024-06-28 21:03:23+05:30,2024-06-28,2404.0,4.98
iamleanbeast_india,Reel,C8wpd7synsx,Friday,18,06:25 PM,00:00,9:16,Whey protein pehle ..,21,0,[],0,[],0,,,,1816.0,29.0,,2024-06-28 18:25:11+05:30,2024-06-28,1845.0,3.82
iamleanbeast_india,Reel,C8vrHGPvEdn,Friday,9,09:20 AM,00:34,9:16,Asli paneer khaya karo ..  I prefer taking it from Kunjilal Roshnara Road Delhi  Or   Bhakebihari Shakti Nagar Delhi…,122,5,[],0,[],0,original,,,3128.0,52.0,,2024-06-28 09:20:42+05:30,2024-06-28,3180.0,6.58
iamleanbeast_india,Reel,C8tEMUZSBLs,Thursday,9,09:02 AM,00:59,9:16,Aaj ghar par workout karengay..,31,0,[],0,[],0,original,,,22300.0,311.0,,2024-06-27 09:02:27+05:30,2024-06-27,22611.0,46.81
iamleanbeast_india,Reel,C8rzYhQyAKZ,Wednesday,21,09:15 PM,00:46,9:16,"Are fruits juice healthy??  Fruit juice is often perceived as a healthy option, but it has some drawbacks:  1. **High Sugar Content**: Many fruit juices contain as much sugar as soft drinks. Even 100% fruit juice has naturally occurring sugars, which can contribute to weight gain and increase the risk of type 2 diabetes.  2. **Low Fiber**: The juicing process removes most of the fiber from the fruit. Fiber is essential for digestion and helps regulate blood sugar levels.  3. **Caloric Density**: Fruit juice can be high in calories. Drinking calories rather than eating them can lead to overconsumption because liquid calories are less filling than solid foods.  4. **Dental Health**: The high sugar and acid content in fruit juice can erode tooth enamel, leading to dental issues.  5. **Nutrient Loss**: The processing and pasteurization of commercial fruit juices can lead to a loss of some nutrients, particularly heat-sensitive vitamins like vitamin C.  While fruit juice can still provide some vitamins and minerals, it's generally healthier to consume whole fruits to benefit from their full nutritional profile, including fiber.",1154,14,[],0,[],0,"Raftaar, Sukh-E Muzical Doctorz, Soundous Moufakir, Bhumika Sharma, Avvy SraMorni",,,1893.0,57.0,,2024-06-26 21:15:58+05:30,2024-06-26,1950.0,4.04
iamleanbeast_india,Reel,C8q2zQWSfdV,Wednesday,12,12:28 PM,00:29,9:16,Kya nazar real meh lagti hai comment??,38,0,[],0,[],0,"B Praak, Jaani•Saari Duniya Jalaa Denge [From ""Animal""]",,,4396.0,161.0,,2024-06-26 12:28:27+05:30,2024-06-26,4557.0,9.43
iamleanbeast_india,Reel,C8pEUODyaTQ,Tuesday,19,07:52 PM,00:31,9:16,"Benefits of IceBath for Mental Health:- 1. Relieves Stress,anxiety,panic attacks,brain fog 2. Helps in Insomnia 3. Reduces Aggression & Frustration  4. Helps in Migraine  5. Improves concentration  #icebath #wimhofmethod #wimhof #coldtherapy #coldexposure #recovery #breathwork #breathe #health #iceman #fitness #coldwatertherapy #meditation #coldwater #wellness #biohacking #yoga #cold #cryotherapy #icebaths #whm #nature #motivation #mindfulness #mindset #coldshower #ice #icebathrecovery #iceswimming #training",519,6,"['#icebath', '#wimhofmethod', '#wimhof', '#coldtherapy', '#coldexposure', '#recovery', '#breathwork', '#breathe', '#health', '#iceman', '#fitness', '#coldwatertherapy', '#meditation', '#coldwater', '#wellness', '#biohacking', '#yoga', '#cold', '#cryotherapy', '#icebaths', '#whm', '#nature', '#motivation', '#mindfulness', '#mindset', '#coldshower', '#ice', '#icebathrecovery', '#iceswimming', '#training']",30,[],0,Billie Eilish•BLUE,,,2427.0,50.0,,2024-06-25 19:52:18+05:30,2024-06-25,2477.0,5.13
iamleanbeast_india,Reel,C8ouy5Xy9er,Tuesday,16,04:38 PM,01:19,9:16,"Are you ready to take safe & Certified creatine ?  Creatine is a substance that can be found in food such as meat or fish. It can also be naturally synthesized by the body via certain organs such as the liver and pancreas. Creatine is derived from 3 amino acids: arginine, glycine, and methionine. It has many benefits for optimizing your training sessions. In fact, you can improve athletic performance by increasing the stock of creatine in the body.",453,1,[],0,[],0,"Raftaar, Sukh-E Muzical Doctorz, Soundous Moufakir, Bhumika Sharma, Avvy SraMorni",,,1060.0,16.0,,2024-06-25 16:38:46+05:30,2024-06-25,1076.0,2.23
iamleanbeast_india,Post,C8kOu7Vybtv,Sunday,22,10:40 PM,,4:5,Guess my bicep size,19,0,[],0,[],0,,,,2364.0,266.0,,2024-06-23 22:40:31+05:30,2024-06-23,2630.0,5.45
iamleanbeast_india,Reel,C8j2OAgyJkx,Sunday,19,07:08 PM,00:19,9:16,Makhana aur chane se acche munching snack,41,0,[],0,[],0,original,,,2052.0,83.0,,2024-06-23 19:08:05+05:30,2024-06-23,2135.0,4.42
iamleanbeast_india,Reel,C8i_Y-5tQce,Sunday,11,11:07 AM,00:25,9:16,Comment “Free Nutrition” now  1 million Views or 20000 comments and i will give free customized diet to each of you..,119,2,[],0,[],0,original,,,2086.0,1476.0,,2024-06-23 11:07:27+05:30,2024-06-23,3562.0,7.37
iamleanbeast_india,Reel,C8issM6yT-O,Sunday,8,08:24 AM,00:39,9:16,Face care treatment started …,29,0,[],0,[],0,Blue•One Love,,,2093.0,46.0,,2024-06-23 08:24:12+05:30,2024-06-23,2139.0,4.43
iamleanbeast_india,Post,C8gtkblSrcp,Saturday,13,01:53 PM,,4:5,❤️,2,0,[],0,[],0,,,,6181.0,66.0,,2024-06-22 13:53:00+05:30,2024-06-22,6247.0,12.93
iamleanbeast_india,Reel,C8gPeFayW9m,Saturday,9,09:31 AM,00:38,9:16,Want to know the best brand ??  Comment “creatine” now,56,2,[],0,[],0,original,,,5509.0,429.0,,2024-06-22 09:31:32+05:30,2024-06-22,5938.0,12.29
iamleanbeast_india,Reel,C8elJ2syUSx,Friday,18,06:01 PM,00:34,9:16,Aerated drink Sugar Vs Aerated Drink Zero Sugar.. which is safe comment,71,0,[],0,[],0,original,,,3730.0,552.0,,2024-06-21 18:01:17+05:30,2024-06-21,4282.0,8.87
iamleanbeast_india,Reel,C8UK_u3yYVV,Friday,9,09:35 AM,00:40,9:16,3 ingredients chicken nuggets …,31,0,[],0,[],0,"Manoj Tiwari, Gayatri Thakur Vyas, Anurag Saikia•Hind Ke Sitara",,,1147.0,30.0,,2024-06-21 09:35:00+05:30,2024-06-21,1177.0,2.44
iamleanbeast_india,Reel,C8b6rWByp5R,Thursday,17,05:11 PM,00:23,9:16,Help me guys ..  This is a carnivore diet option..,52,2,[],0,[],0,original,,,87626.0,7233.0,,2024-06-20 17:11:39+05:30,2024-06-20,94859.0,196.4
iamleanbeast_india,Reel,C8bDHLlysNN,Thursday,9,09:06 AM,00:55,9:16,Dont force them to get FIT…,27,0,[],0,[],0,original,,,1486.0,88.0,,2024-06-20 09:06:47+05:30,2024-06-20,1574.0,3.26
iamleanbeast_india,Reel,C8YeQ41ypIt,Wednesday,9,09:14 AM,00:48,9:16,Restaurant scam ☠️☠️,20,0,[],0,[],0,original,,,2054.0,99.0,,2024-06-19 09:14:18+05:30,2024-06-19,2153.0,4.46
iamleanbeast_india,Post,C8XRikPSCpL,Tuesday,21,09:54 PM,,1:1,Fitness is all about being consistant just not getting it and gain weight after that,84,0,[],0,[],0,,,,3062.0,33.0,,2024-06-18 21:54:55+05:30,2024-06-18,3095.0,6.41
iamleanbeast_india,Reel,C8W03O5yX4m,Tuesday,18,06:19 PM,00:35,9:16,Indian carnivore meal option,28,0,[],0,[],0,original,,,3796.0,175.0,,2024-06-18 18:19:38+05:30,2024-06-18,3971.0,8.22
iamleanbeast_india,Reel,C8V6VjgSkfV,Tuesday,9,09:13 AM,00:58,9:16,Me to my Brain:- NATURAL SUGAR SE KUCH NAHI HOTA …  India is lacking when it comes to nutritional education and thats why our country is the Diabetic capital of the world,172,2,[],0,[],0,"Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya•Taras",,,3669.0,846.0,,2024-06-18 09:13:27+05:30,2024-06-18,4515.0,9.35
iamleanbeast_india,Reel,C8V84qFycdr,Monday,20,08:21 PM,00:59,9:16,Cola aise banti hai….,21,0,[],0,[],0,"Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya•Taras",,,2397.0,110.0,,2024-06-17 20:21:47+05:30,2024-06-17,2507.0,5.19
iamleanbeast_india,Reel,C8TXl8AS3Jq,Monday,9,09:30 AM,00:31,9:16,Kartik aryan ki Keto Diet….  DM ME FOR PAID FITNESS TRAINING..,64,2,[],0,[],0,"Pritam, Sreerama Chandra, Kausar Munir•Sarphira (From ""Chandu Champion"")",,,2038.0,56.0,,2024-06-17 09:30:00+05:30,2024-06-17,2094.0,4.34
iamleanbeast_india,Reel,C8QtaKFS3SO,Sunday,8,08:44 AM,00:36,9:16,5 protein box to 5 winners,26,0,[],0,[],0,original,,,18151.0,18984.0,,2024-06-16 08:44:30+05:30,2024-06-16,37135.0,76.88
iamleanbeast_india,Reel,C8PYCU9yUeq,Saturday,20,08:21 PM,00:21,9:16,High protein roti just 2 ingredient,35,0,[],0,[],0,original,,,1185.0,45.0,,2024-06-15 20:21:25+05:30,2024-06-15,1230.0,2.55
iamleanbeast_india,Reel,C8Opg2dSog8,Saturday,13,01:32 PM,00:59,9:16,Nutritionist vs Doctors… know the difference …,46,0,[],0,[],0,original,,,1178.0,45.0,,2024-06-15 13:32:12+05:30,2024-06-15,1223.0,2.53
iamleanbeast_india,Post,C8Lq2iESlwA,Friday,9,09:11 AM,,548:641,Got six pack abs without counting calories..,44,0,[],0,[],0,,,,2029.0,43.0,,2024-06-14 09:11:41+05:30,2024-06-14,2072.0,4.29
iamleanbeast_india,Reel,C8JGAUdS8-m,Thursday,9,09:45 AM,00:48,9:16,MY LUNCH :-Black coffee with whey protein…,42,0,[],0,[],0,original,,,2243.0,131.0,,2024-06-13 09:45:44+05:30,2024-06-13,2374.0,4.92
iamleanbeast_india,Reel,C8Grj-TSH9A,Wednesday,11,11:17 AM,00:36,9:16,Kitna Protein Hua ye???#  INDIAN CARNIVORE,44,2,[],0,[],0,original,,,2851.0,136.0,,2024-06-12 11:17:35+05:30,2024-06-12,2987.0,6.18
iamleanbeast_india,Reel,C8GefKVSzD7,Wednesday,9,09:21 AM,00:18,9:16,90% people will predict wrong ans.,34,0,[],0,[],0,original,,,61061.0,26851.0,,2024-06-12 09:21:47+05:30,2024-06-12,87912.0,182.01
iamleanbeast_india,Reel,C8EhVbryU16,Tuesday,15,03:09 PM,00:20,9:16,Salt water for Hydration ..,27,0,[],0,[],0,original,,,3349.0,55.0,,2024-06-11 15:09:06+05:30,2024-06-11,3404.0,7.05
iamleanbeast_india,Reel,C8D5EHjS8Dp,Tuesday,9,09:16 AM,00:52,9:16,Stop taking creatine if you are FAT …  Really ☠️☠️,52,2,[],0,[],0,original,,,1476.0,38.0,,2024-06-11 09:16:06+05:30,2024-06-11,1514.0,3.13
iamleanbeast_india,Reel,C8BTub7SxMP,Monday,9,09:14 AM,01:15,9:16,ROTATING CURL BAR …,19,0,[],0,[],0,original,,,1847.0,43.0,,2024-06-10 09:14:39+05:30,2024-06-10,1890.0,3.91
iamleanbeast_india,Reel,C7_mwM1yVSF,Sunday,17,05:19 PM,00:51,9:16,8 degree Celcius Ice bath,25,0,[],0,[],0,original,,,142383.0,3051.0,,2024-06-09 17:19:39+05:30,2024-06-09,145434.0,301.11
iamleanbeast_india,Reel,C7-5YpIyAsf,Sunday,10,10:46 AM,00:52,9:16,Bss itnaa khalo..Kaafi he☺️ #fitwithiqbal #instagram #bodybuilding #workout,76,1,"['#fitwithiqbal', '#instagram', '#bodybuilding', '#workout']",4,[],0,original,,,2557.0,45.0,,2024-06-09 10:46:35+05:30,2024-06-09,2602.0,5.39
iamleanbeast_india,Reel,C7-0rJdy0Ha,Sunday,9,09:51 AM,00:50,9:16,Sugar cane juice kiske liye healthy hai aur kisko avoid karna chahiye??,71,0,[],0,[],0,"Ram Sampath, Sukhwinder Singh, Divyanidhi Sharma•Doubtwa (From ""Laapataa Ladies"")",,,3226.0,125.0,,2024-06-09 09:51:55+05:30,2024-06-09,3351.0,6.94
iamleanbeast_india,Post,C78kMfFS9S7,Saturday,12,12:58 PM,,4:5,With the strongest man of india and a very down to earth @vikram_phogat_indian_hulk bhai lovely meeting you,107,0,[],0,['@vikram_phogat_indian_hulk'],1,,,,1766.0,13.0,,2024-06-08 12:58:26+05:30,2024-06-08,1779.0,3.68
iamleanbeast_india,Reel,C75naHqvZQm,Friday,9,09:29 AM,00:17,9:16,Kisi ko pata aisa kyo hua…,26,0,[],0,[],0,original,,,1496.0,40.0,,2024-06-07 09:29:08+05:30,2024-06-07,1536.0,3.18
iamleanbeast_india,Reel,C7x4sThvKYj,Thursday,9,09:25 AM,00:18,9:16,How icebath helps you in decreasing inflammation !!,51,0,[],0,[],0,original,,,1060.0,29.0,,2024-06-06 09:25:00+05:30,2024-06-06,1089.0,2.25
iamleanbeast_india,Reel,C70YtRjSNvT,Wednesday,8,08:44 AM,00:15,9:16,"Peanuts 😉… Peanuts provide protein, vitamins, minerals, and antioxidants. They may have other health benefits, including promoting fullness and helping protect against heart disease.",183,1,[],0,[],0,original,,,3277.0,91.0,,2024-06-05 08:44:23+05:30,2024-06-05,3368.0,6.97
iamleanbeast_india,Reel,C7zBHFNy1V1,Tuesday,19,07:59 PM,00:27,9:16,"This protein source is shrimps …  On average, 100 grams of cooked shrimp has: Calories: 99. Fat: 0.3 grams. Carbs: 0.2 grams. Cholesterol: 189 milligrams. Sodium: 111 milligrams. Protein: 24 grams.",205,8,[],0,[],0,"Thaman S, Sri Krishna, Sahithi Chaganti, Saraswati Putra Ramajogayya SastryKurchi Madathapetti (feat. Mahesh Babu, Sreeleela, Meenakshii Chaudhary)",,,1354.0,46.0,,2024-06-04 19:59:05+05:30,2024-06-04,1400.0,2.9
iamleanbeast_india,Reel,C7x5Na3vVKk,Tuesday,9,09:30 AM,00:47,9:16,Itni garmi padh rahi hai socha paani pilu..,43,0,[],0,[],0,original,,,3550.0,97.0,,2024-06-04 09:30:00+05:30,2024-06-04,3647.0,7.55
iamleanbeast_india,Reel,C7v0vx1yT61,Monday,14,02:13 PM,00:09,9:16,Pure veg protein over 70gm,26,0,[],0,[],0,original,,,2103.0,52.0,,2024-06-03 14:13:08+05:30,2024-06-03,2155.0,4.46
iamleanbeast_india,Reel,C7vUbZcvqhM,Monday,9,09:30 AM,00:51,9:16,Sugar healthiest food on earth why??,36,0,[],0,[],0,original,,,8771.0,212.0,,2024-06-03 09:30:00+05:30,2024-06-03,8983.0,18.6
iamleanbeast_india,Reel,C7uJsOBSamB,Sunday,22,10:37 PM,00:14,9:16,Guess the name of duniya ka sabse nasha??,41,0,[],0,[],0,original,,,3381.0,254.0,,2024-06-02 22:37:44+05:30,2024-06-02,3635.0,7.53
iamleanbeast_india,Post,C7tyc4PRKAd,Sunday,19,07:14 PM,,4:5,One Love ❤️🧿❤️ #couple #love #couplegoals #cute #wedding #happy #instagood #photography #couples #kiss #together #photooftheday #beautiful #like #boyfriend #instagram #forever #girlfriend #romance #girl #smile #follow #relationshipgoals #instalove #bride #loveyou #fun #couplelove #weddingphotography #kisses,309,1,"['#couple', '#love', '#couplegoals', '#cute', '#wedding', '#happy', '#instagood', '#photography', '#couples', '#kiss', '#together', '#photooftheday', '#beautiful', '#like', '#boyfriend', '#instagram', '#forever', '#girlfriend', '#romance', '#girl', '#smile', '#follow', '#relationshipgoals', '#instalove', '#bride', '#loveyou', '#fun', '#couplelove', '#weddingphotography', '#kisses']",30,[],0,,,,2084.0,9.0,"Delhi, India",2024-06-02 19:14:24+05:30,2024-06-02,2093.0,4.33
iamleanbeast_india,Reel,C7tXpEry0SG,Sunday,15,03:22 PM,00:26,9:16,"The Benefits of Cheating After eating a larger meal than usual, your body increases leptin production by as much as 30 percent for up to 24 hours. For those on a highly restrictive, low-calorie diet, psychologists and nutritionists often believe that cheat meals allow individuals to eat better throughout the week.",316,1,[],0,[],0,original,,,2779.0,100.0,,2024-06-02 15:22:35+05:30,2024-06-02,2879.0,5.96
iamleanbeast_india,Reel,C7s3JQrNGRP,Sunday,10,10:36 AM,00:44,9:16,Ab mere cholesterol ka kya hoga ?? Mera BP Ka kya hoga…  Hahah sab normal hoga kyoki meh process carbs nahi khata …,117,2,[],0,[],0,original,,,1202.0,27.0,,2024-06-02 10:36:48+05:30,2024-06-02,1229.0,2.54
iamleanbeast_india,Reel,C7q5UfVPb2k,Saturday,16,04:17 PM,01:14,9:16,Bored of using same chocolate or vanilla flavoured whey protein …   Get your @qnt.india prime whey in coffee flavour .. check story for original link and   Use my coupon QNTEKANSH for 10% additional off..,208,4,[],0,['@qnt'],1,original,,,740.0,25.0,,2024-06-01 16:17:28+05:30,2024-06-01,765.0,1.58
iamleanbeast_india,Post,C7qY95kNm_J,Saturday,11,11:34 AM,,4:5,CICO IS BULL💩,13,0,[],0,[],0,,,,2518.0,41.0,"Delhi, India",2024-06-01 11:34:00+05:30,2024-06-01,2559.0,5.3
iamleanbeast_india,Reel,C7qR0U6NJ8n,Saturday,10,10:31 AM,00:30,9:16,Cooking cheese doent cause you cancer its SUGAR which is the culprit☠️☠️☠️…,75,0,[],0,[],0,original,,,1468.0,48.0,,2024-06-01 10:31:54+05:30,2024-06-01,1516.0,3.14
iamleanbeast_india,Post,C7ogwt5yibm,Friday,18,06:03 PM,,4:5,Power Couple❤️🧿❤️💪 #fitness #gym #workout #fitnessmotivation #fit #motivation #bodybuilding #training #health #fitfam #healthylifestyle #love #lifestyle #gymlife #gymmotivation #sport #instagood #healthy #muscle #personaltrainer #crossfit #fitnessmodel #exercise #weightloss #fitnessjourney #fashion #instagram #wellness #model #yoga,334,1,"['#fitness', '#gym', '#workout', '#fitnessmotivation', '#fit', '#motivation', '#bodybuilding', '#training', '#health', '#fitfam', '#healthylifestyle', '#love', '#lifestyle', '#gymlife', '#gymmotivation', '#sport', '#instagood', '#healthy', '#muscle', '#personaltrainer', '#crossfit', '#fitnessmodel', '#exercise', '#weightloss', '#fitnessjourney', '#fashion', '#instagram', '#wellness', '#model', '#yoga']",30,[],0,,,,3493.0,37.0,"Delhi, India",2024-05-31 18:03:37+05:30,2024-05-31,3530.0,7.31
iamleanbeast_india,Reel,C7oVVvhvy0s,Friday,16,04:24 PM,00:33,9:16,Sweating is not a fatloss guys just beware,42,0,[],0,[],0,original,,,6913.0,171.0,,2024-05-31 16:24:13+05:30,2024-05-31,7084.0,14.67
iamleanbeast_india,Reel,C7nnaVANJC2,Friday,9,09:43 AM,01:19,9:16,BCA reports are out 🚨🚨🚨,23,0,[],0,[],0,original,,,5519.0,182.0,,2024-05-31 09:43:41+05:30,2024-05-31,5701.0,11.8
iamleanbeast_india,Post,C7l95cPxaJj,Thursday,18,06:20 PM,,4:5,KKR vs SRH IPL 2024——-KKR Supporter👯‍♀️ #couple #love #couplegoals #cute #wedding #happy #instagood #photography #couples #kiss #together #photooftheday #beautiful #like #boyfriend #instagram #forever #girlfriend #romance #girl #smile #follow #relationshipgoals #instalove #bride #loveyou #fun #couplelove #weddingphotography #kisses,334,1,"['#couple', '#love', '#couplegoals', '#cute', '#wedding', '#happy', '#instagood', '#photography', '#couples', '#kiss', '#together', '#photooftheday', '#beautiful', '#like', '#boyfriend', '#instagram', '#forever', '#girlfriend', '#romance', '#girl', '#smile', '#follow', '#relationshipgoals', '#instalove', '#bride', '#loveyou', '#fun', '#couplelove', '#weddingphotography', '#kisses']",30,[],0,,,,1669.0,7.0,,2024-05-30 18:20:30+05:30,2024-05-30,1676.0,3.47
iamleanbeast_india,Reel,C7lJym1t0kf,Thursday,10,10:45 AM,00:18,9:16,50gm protein my meal looks like,31,0,[],0,[],0,original,,,2053.0,78.0,,2024-05-30 10:45:29+05:30,2024-05-30,2131.0,4.41
iamleanbeast_india,Reel,C7jnIEUPcT6,Wednesday,20,08:23 PM,00:31,9:16,Asli watermelon no sugar,24,0,[],0,[],0,original,,,1369.0,28.0,,2024-05-29 20:23:20+05:30,2024-05-29,1397.0,2.89
iamleanbeast_india,Reel,C7jdK2lvrc5,Wednesday,18,06:56 PM,00:10,9:16,Lets go with trend…,19,0,[],0,[],0,original,,,1278.0,17.0,,2024-05-29 18:56:22+05:30,2024-05-29,1295.0,2.68
iamleanbeast_india,Reel,C7i1G2APpJX,Wednesday,13,01:06 PM,00:24,9:16,How my yesterday dinner looked😉,31,0,[],0,[],0,original,,,1998.0,54.0,,2024-05-29 13:06:24+05:30,2024-05-29,2052.0,4.25
iamleanbeast_india,Reel,C7gva-IPJGa,Tuesday,18,06:09 PM,00:35,9:16,50gm of protein,15,0,[],0,[],0,original,,,1440.0,32.0,,2024-05-28 18:09:04+05:30,2024-05-28,1472.0,3.05
iamleanbeast_india,Reel,C7f2dO-N806,Tuesday,9,09:21 AM,01:30,9:16,Sugar is ❤️❤️,13,0,[],0,[],0,original,,,1337.0,114.0,,2024-05-28 09:21:11+05:30,2024-05-28,1451.0,3.0
iamleanbeast_india,Reel,C7eRmFmSU47,Monday,18,06:39 PM,00:51,9:16,Paneer never makes you fat ur process carbs does ..☝️,53,0,[],0,[],0,original,,,3279.0,74.0,,2024-05-27 18:39:28+05:30,2024-05-27,3353.0,6.94
iamleanbeast_india,Reel,C7bbn0lyRKD,Sunday,16,04:09 PM,01:27,9:16,From here i purchase by Gym wear and casual wear @escassobypicknchoose   All over india shipping available..  Call Now -  99995 53060,137,4,[],0,['@escassobypicknchoose'],1,original,,,3422.0,88.0,,2024-05-26 16:09:19+05:30,2024-05-26,3510.0,7.27
iamleanbeast_india,Reel,C7ZZTohyc9p,Saturday,21,09:10 PM,00:37,9:16,Protein Burger 55gm Protein..,29,0,[],0,[],0,original,,,1472.0,52.0,,2024-05-25 21:10:20+05:30,2024-05-25,1524.0,3.16
iamleanbeast_india,Reel,C7ZGkxvSXjQ,Saturday,18,06:26 PM,01:12,9:16,"Are you Ready for get high energy with fat loss formula ?  CARNIPUMP offers a boost of energy, endurance, and focus. You’ll be able to exercise longer and harder thanks to the increased oxygen and nutrient delivery to the muscles. Enriched with L Carnitine, it is extremely useful for shedding extra pounds. Moreover, a pre-workout with low sugar content is always a plus.  Check story for @qnt.india Link … and Use My Coupon Code - QNTEKANSH for additional 10% off…",470,4,[],0,['@qnt'],1,original,,,1167.0,38.0,,2024-05-25 18:26:51+05:30,2024-05-25,1205.0,2.49
iamleanbeast_india,Reel,C7YW3gINtew,Saturday,11,11:31 AM,00:59,9:16,"To make it more appealing, these street vendor add colours and sugar syrap to sell off their watermelon.. SHAME☠️  How to check if its adulterated… USE COTTON AND WIPE IF ITS RED AND STICKY THAT MEANS SUGAR SYRUP AND COLOUR IS USED",233,2,[],0,[],0,original,,,5274.0,380.0,,2024-05-25 11:31:16+05:30,2024-05-25,5654.0,11.71
iamleanbeast_india,Reel,C7WhmNmyAq0,Friday,18,06:25 PM,01:05,9:16,"Many people find Shilajit messy, smelly, and bad-tasting 🤢, often suffering through its consumption.  But guess what? There’s a better way! 🌟  Boost your vitality and stamina with India’s first 750mg shudh Shilajit effervescent formula combined with Ashwagandha. This unique blend features Himalayan shudh Shilajit, Ashwagandha, and supportive herbs like Gokshura, Fenugreek, Safed Musli, and Brahmi 🌿. Enhance your energy ⚡, support stress relief 🧘‍♀️, and promote overall well-being with this convenient, great-tasting effervescent formula.  Use code “EKANSHZV” to get an additional 15% off on their website! ✨",615,3,[],0,[],0,original,,"Paid partnership with
zingavita",5242.0,130.0,,2024-05-24 18:25:37+05:30,2024-05-24,5372.0,11.12
iamleanbeast_india,Reel,C7VqDzBt9Xc,Friday,10,10:19 AM,00:13,9:16,Sasta meal 60gm Protein my breakfast,36,0,[],0,[],0,original,,,1829.0,33.0,,2024-05-24 10:19:37+05:30,2024-05-24,1862.0,3.86
iamleanbeast_india,Reel,C7T9N4SyySC,Thursday,18,06:29 PM,00:52,9:16,Why foreigners are against indian homemade food?,48,0,[],0,[],0,original,,,6141.0,164.0,,2024-05-23 18:29:23+05:30,2024-05-23,6305.0,13.05
iamleanbeast_india,Reel,C7TCUebtE6k,Thursday,9,09:53 AM,00:25,9:16,How ice bath helps you to lose FAT??,36,0,[],0,[],0,original,,,1246.0,23.0,,2024-05-23 09:53:54+05:30,2024-05-23,1269.0,2.63
iamleanbeast_india,Reel,C7PFunVS1hX,Tuesday,21,09:06 PM,00:32,9:16,Beer with 10 whole eggs my first meal😃?,39,0,[],0,[],0,original,,,3522.0,70.0,,2024-05-21 21:06:48+05:30,2024-05-21,3592.0,7.44
iamleanbeast_india,Reel,C7N3uyyN6xa,Tuesday,9,09:45 AM,00:51,9:16,Apna cholesterol badhao mardangi apne aap badh jaegi..,54,0,[],0,[],0,original,,,4666.0,150.0,,2024-05-21 09:45:55+05:30,2024-05-21,4816.0,9.97
iamleanbeast_india,Reel,C7IynfXStOi,Sunday,10,10:32 AM,00:11,9:16,"High cholesterol means High testosterone ??  People gets afraid of their high cholstrl when they  start following a low carb high healthy fats diet. Their HDL AND LDL levels will be on the higher side which is actually good. What they really need to look at is Trigly levels which needs to be less the optimal range below 100.  So from now if you follow a high healthy fats diet combined with High Protein diet you are bound to get High Cholesterol in your reports and below minimal range of Tri Gly, if thats the case CONGRATS you are healthy individual and dont have to worry.   High Cholesterol will help you in producing good amount of Testo specially in Men…   Read Study :- https://pubmed.ncbi.nlm.nih.gov/38345304/",730,9,[],0,[],0,"Ram Sampath, Arijit Singh, Prashant Pandey•Sajni (From ""Laapataa Ladies"")",,,1155.0,24.0,,2024-05-19 10:32:31+05:30,2024-05-19,1179.0,2.44
iamleanbeast_india,Reel,C7ImidZylED,Sunday,8,08:39 AM,00:34,9:16,My cholesterol level📈,21,0,[],0,[],0,original,,,3507.0,60.0,,2024-05-19 08:39:10+05:30,2024-05-19,3567.0,7.39
iamleanbeast_india,Reel,C7G3mIEycT4,Saturday,16,04:29 PM,01:00,9:16,Stop consuming ghee curd paneer cheese milk if you think this.. want to buy original @qnt.india supplements refer story for link and use coupon QNTEKANSH for additional 10% off,176,0,[],0,['@qnt'],1,original,,,4714.0,106.0,,2024-05-18 16:29:34+05:30,2024-05-18,4820.0,9.98
iamleanbeast_india,Reel,C7GOspjSNjl,Saturday,10,10:34 AM,00:49,9:16,Why i chose fitness,19,0,[],0,[],0,original,,,3585.0,130.0,,2024-05-18 10:34:27+05:30,2024-05-18,3715.0,7.69
iamleanbeast_india,Reel,C7EWgESS_dO,Friday,17,05:01 PM,00:31,9:16,50gm Protein in this ??,23,0,[],0,[],0,,,,2451.0,59.0,,2024-05-17 17:01:36+05:30,2024-05-17,2510.0,5.2
iamleanbeast_india,Reel,C7COCCyy5cn,Thursday,21,09:09 PM,00:23,9:16,Itna protein☠️☠️,16,0,[],0,[],0,original,,,3196.0,180.0,,2024-05-16 21:09:09+05:30,2024-05-16,3376.0,6.99
iamleanbeast_india,Reel,C7A-vRYyZ9l,Thursday,9,09:37 AM,00:43,9:16,The main reason why i compare me with myself from 130kgs till 96 kgs,68,0,[],0,[],0,original,,,5072.0,205.0,,2024-05-16 09:37:42+05:30,2024-05-16,5277.0,10.93
